dec,bin,gray,contiguity,score
18882,100100111000010,110110100100011,False,1.0
18883,100100111000011,110110100100010,False,1.0
18884,100100111000100,110110100100110,False,1.0
18885,100100111000101,110110100100111,False,1.0
18886,100100111000110,110110100100101,False,1.0
18887,100100111000111,110110100100100,False,1.0
18888,100100111001000,110110100101100,False,1.0
18889,100100111001001,110110100101101,False,1.0
18890,100100111001010,110110100101111,False,1.0
18891,100100111001011,110110100101110,False,1.0
18892,100100111001100,110110100101010,False,1.0
18893,100100111001101,110110100101011,False,1.0
18894,100100111001110,110110100101001,False,1.0
18895,100100111001111,110110100101000,False,1.0
18896,100100111010000,110110100111000,False,1.0
18897,100100111010001,110110100111001,False,1.0
18898,100100111010010,110110100111011,False,1.0
18899,100100111010011,110110100111010,False,1.0
18900,100100111010100,110110100111110,False,1.0
18901,100100111010101,110110100111111,False,1.0
18902,100100111010110,110110100111101,False,1.0
18903,100100111010111,110110100111100,False,1.0
18904,100100111011000,110110100110100,False,1.0
18905,100100111011001,110110100110101,False,1.0
18906,100100111011010,110110100110111,False,1.0
18907,100100111011011,110110100110110,False,1.0
18908,100100111011100,110110100110010,False,1.0
18909,100100111011101,110110100110011,False,1.0
18910,100100111011110,110110100110001,False,1.0
18911,100100111011111,110110100110000,False,1.0
18912,100100111100000,110110100010000,False,1.0
18913,100100111100001,110110100010001,False,1.0
18914,100100111100010,110110100010011,False,1.0
18915,100100111100011,110110100010010,False,1.0
18916,100100111100100,110110100010110,False,1.0
18917,100100111100101,110110100010111,False,1.0
18918,100100111100110,110110100010101,False,1.0
18919,100100111100111,110110100010100,False,1.0
18920,100100111101000,110110100011100,False,1.0
18921,100100111101001,110110100011101,False,1.0
18922,100100111101010,110110100011111,False,1.0
18923,100100111101011,110110100011110,False,1.0
18924,100100111101100,110110100011010,False,1.0
18925,100100111101101,110110100011011,False,1.0
18926,100100111101110,110110100011001,False,1.0
18927,100100111101111,110110100011000,False,1.0
18928,100100111110000,110110100001000,False,1.0
18929,100100111110001,110110100001001,False,1.0
18930,100100111110010,110110100001011,False,1.0
18931,100100111110011,110110100001010,False,1.0
18932,100100111110100,110110100001110,False,1.0
18933,100100111110101,110110100001111,False,1.0
18934,100100111110110,110110100001101,False,1.0
18935,100100111110111,110110100001100,False,1.0
18936,100100111111000,110110100000100,False,1.0
18937,100100111111001,110110100000101,False,1.0
18938,100100111111010,110110100000111,False,1.0
18939,100100111111011,110110100000110,False,1.0
18940,100100111111100,110110100000010,False,1.0
18941,100100111111101,110110100000011,False,1.0
18942,100100111111110,110110100000001,False,1.0
18943,100100111111111,110110100000000,False,1.0
18944,100101000000000,110111100000000,True,0.1518928461743051
18945,100101000000001,110111100000001,True,0.10394179643685905
18946,100101000000010,110111100000011,True,0.30215861082059303
18947,100101000000011,110111100000010,True,0.0463239682094289
18948,100101000000100,110111100000110,True,0.24186088360584057
18949,100101000000101,110111100000111,True,0.49769552621700475
18950,100101000000110,110111100000101,True,0.2994787118332707
18951,100101000000111,110111100000100,True,0.04364406922210657
18952,100101000001000,110111100001100,True,0.12681664850721755
18953,100101000001001,110111100001101,True,0.3826512911183817
18954,100101000001010,110111100001111,True,0.5808681055021157
18955,100101000001011,110111100001110,True,0.32503346289095153
18956,100101000001100,110111100001010,True,0.12949654749453987
18957,100101000001101,110111100001011,True,0.38533119010570405
18958,100101000001110,110111100001001,True,0.18711437572197004
18959,100101000001111,110111100001000,True,0.06872026688919411
18960,100101000010000,110111100011000,False,1.0
18961,100101000010001,110111100011001,False,1.0
18962,100101000010010,110111100011011,False,1.0
18963,100101000010011,110111100011010,False,1.0
18964,100101000010100,110111100011110,False,1.0
18965,100101000010101,110111100011111,False,1.0
18966,100101000010110,110111100011101,False,1.0
18967,100101000010111,110111100011100,False,1.0
18968,100101000011000,110111100010100,False,1.0
18969,100101000011001,110111100010101,False,1.0
18970,100101000011010,110111100010111,False,1.0
18971,100101000011011,110111100010110,False,1.0
18972,100101000011100,110111100010010,False,1.0
18973,100101000011101,110111100010011,False,1.0
18974,100101000011110,110111100010001,False,1.0
18975,100101000011111,110111100010000,False,1.0
18976,100101000100000,110111100110000,False,1.0
18977,100101000100001,110111100110001,False,1.0
18978,100101000100010,110111100110011,False,1.0
18979,100101000100011,110111100110010,False,1.0
18980,100101000100100,110111100110110,False,1.0
18981,100101000100101,110111100110111,False,1.0
18982,100101000100110,110111100110101,False,1.0
18983,100101000100111,110111100110100,False,1.0
18984,100101000101000,110111100111100,False,1.0
18985,100101000101001,110111100111101,False,1.0
18986,100101000101010,110111100111111,False,1.0
18987,100101000101011,110111100111110,False,1.0
18988,100101000101100,110111100111010,False,1.0
18989,100101000101101,110111100111011,False,1.0
18990,100101000101110,110111100111001,False,1.0
18991,100101000101111,110111100111000,False,1.0
18992,100101000110000,110111100101000,False,1.0
18993,100101000110001,110111100101001,False,1.0
18994,100101000110010,110111100101011,False,1.0
18995,100101000110011,110111100101010,False,1.0
18996,100101000110100,110111100101110,False,1.0
18997,100101000110101,110111100101111,False,1.0
18998,100101000110110,110111100101101,False,1.0
18999,100101000110111,110111100101100,False,1.0
19000,100101000111000,110111100100100,False,1.0
19001,100101000111001,110111100100101,False,1.0
19002,100101000111010,110111100100111,False,1.0
19003,100101000111011,110111100100110,False,1.0
19004,100101000111100,110111100100010,False,1.0
19005,100101000111101,110111100100011,False,1.0
19006,100101000111110,110111100100001,True,0.17629906909456206
19007,100101000111111,110111100100000,True,0.07953557351660209
19008,100101001000000,110111101100000,True,0.02794751801064719
19009,100101001000001,110111101100001,False,1.0
19010,100101001000010,110111101100011,False,1.0
19011,100101001000011,110111101100010,False,1.0
19012,100101001000100,110111101100110,False,1.0
19013,100101001000101,110111101100111,False,1.0
19014,100101001000110,110111101100101,False,1.0
19015,100101001000111,110111101100100,False,1.0
19016,100101001001000,110111101101100,False,1.0
19017,100101001001001,110111101101101,False,1.0
19018,100101001001010,110111101101111,False,1.0
19019,100101001001011,110111101101110,False,1.0
19020,100101001001100,110111101101010,False,1.0
19021,100101001001101,110111101101011,False,1.0
19022,100101001001110,110111101101001,False,1.0
19023,100101001001111,110111101101000,False,1.0
19024,100101001010000,110111101111000,False,1.0
19025,100101001010001,110111101111001,False,1.0
19026,100101001010010,110111101111011,False,1.0
19027,100101001010011,110111101111010,False,1.0
19028,100101001010100,110111101111110,False,1.0
19029,100101001010101,110111101111111,False,1.0
19030,100101001010110,110111101111101,False,1.0
19031,100101001010111,110111101111100,False,1.0
19032,100101001011000,110111101110100,False,1.0
19033,100101001011001,110111101110101,False,1.0
19034,100101001011010,110111101110111,False,1.0
19035,100101001011011,110111101110110,False,1.0
19036,100101001011100,110111101110010,False,1.0
19037,100101001011101,110111101110011,False,1.0
19038,100101001011110,110111101110001,False,1.0
19039,100101001011111,110111101110000,False,1.0
19040,100101001100000,110111101010000,False,1.0
19041,100101001100001,110111101010001,False,1.0
19042,100101001100010,110111101010011,False,1.0
19043,100101001100011,110111101010010,False,1.0
19044,100101001100100,110111101010110,False,1.0
19045,100101001100101,110111101010111,False,1.0
19046,100101001100110,110111101010101,False,1.0
19047,100101001100111,110111101010100,False,1.0
19048,100101001101000,110111101011100,False,1.0
19049,100101001101001,110111101011101,False,1.0
19050,100101001101010,110111101011111,False,1.0
19051,100101001101011,110111101011110,False,1.0
19052,100101001101100,110111101011010,False,1.0
19053,100101001101101,110111101011011,False,1.0
19054,100101001101110,110111101011001,False,1.0
19055,100101001101111,110111101011000,False,1.0
19056,100101001110000,110111101001000,True,0.0171322113832392
19057,100101001110001,110111101001001,False,1.0
19058,100101001110010,110111101001011,False,1.0
19059,100101001110011,110111101001010,False,1.0
19060,100101001110100,110111101001110,False,1.0
19061,100101001110101,110111101001111,False,1.0
19062,100101001110110,110111101001101,False,1.0
19063,100101001110111,110111101001100,False,1.0
19064,100101001111000,110111101000100,False,1.0
19065,100101001111001,110111101000101,False,1.0
19066,100101001111010,110111101000111,False,1.0
19067,100101001111011,110111101000110,False,1.0
19068,100101001111100,110111101000010,False,1.0
19069,100101001111101,110111101000011,False,1.0
19070,100101001111110,110111101000001,False,1.0
19071,100101001111111,110111101000000,True,0.10030479066835017
19072,100101010000000,110111111000000,False,1.0
19073,100101010000001,110111111000001,False,1.0
19074,100101010000010,110111111000011,False,1.0
19075,100101010000011,110111111000010,False,1.0
19076,100101010000100,110111111000110,False,1.0
19077,100101010000101,110111111000111,False,1.0
19078,100101010000110,110111111000101,False,1.0
19079,100101010000111,110111111000100,False,1.0
19080,100101010001000,110111111001100,False,1.0
19081,100101010001001,110111111001101,False,1.0
19082,100101010001010,110111111001111,False,1.0
19083,100101010001011,110111111001110,False,1.0
19084,100101010001100,110111111001010,False,1.0
19085,100101010001101,110111111001011,False,1.0
19086,100101010001110,110111111001001,False,1.0
19087,100101010001111,110111111001000,False,1.0
19088,100101010010000,110111111011000,False,1.0
19089,100101010010001,110111111011001,False,1.0
19090,100101010010010,110111111011011,False,1.0
19091,100101010010011,110111111011010,False,1.0
19092,100101010010100,110111111011110,False,1.0
19093,100101010010101,110111111011111,False,1.0
19094,100101010010110,110111111011101,False,1.0
19095,100101010010111,110111111011100,False,1.0
19096,100101010011000,110111111010100,False,1.0
19097,100101010011001,110111111010101,False,1.0
19098,100101010011010,110111111010111,False,1.0
19099,100101010011011,110111111010110,False,1.0
19100,100101010011100,110111111010010,False,1.0
19101,100101010011101,110111111010011,False,1.0
19102,100101010011110,110111111010001,False,1.0
19103,100101010011111,110111111010000,False,1.0
19104,100101010100000,110111111110000,False,1.0
19105,100101010100001,110111111110001,False,1.0
19106,100101010100010,110111111110011,False,1.0
19107,100101010100011,110111111110010,False,1.0
19108,100101010100100,110111111110110,False,1.0
19109,100101010100101,110111111110111,False,1.0
19110,100101010100110,110111111110101,False,1.0
19111,100101010100111,110111111110100,False,1.0
19112,100101010101000,110111111111100,False,1.0
19113,100101010101001,110111111111101,False,1.0
19114,100101010101010,110111111111111,False,1.0
19115,100101010101011,110111111111110,False,1.0
19116,100101010101100,110111111111010,False,1.0
19117,100101010101101,110111111111011,False,1.0
19118,100101010101110,110111111111001,False,1.0
19119,100101010101111,110111111111000,False,1.0
19120,100101010110000,110111111101000,False,1.0
19121,100101010110001,110111111101001,False,1.0
19122,100101010110010,110111111101011,False,1.0
19123,100101010110011,110111111101010,False,1.0
19124,100101010110100,110111111101110,False,1.0
19125,100101010110101,110111111101111,False,1.0
19126,100101010110110,110111111101101,False,1.0
19127,100101010110111,110111111101100,False,1.0
19128,100101010111000,110111111100100,False,1.0
19129,100101010111001,110111111100101,False,1.0
19130,100101010111010,110111111100111,False,1.0
19131,100101010111011,110111111100110,False,1.0
19132,100101010111100,110111111100010,False,1.0
19133,100101010111101,110111111100011,False,1.0
19134,100101010111110,110111111100001,False,1.0
19135,100101010111111,110111111100000,False,1.0
19136,100101011000000,110111110100000,False,1.0
19137,100101011000001,110111110100001,False,1.0
19138,100101011000010,110111110100011,False,1.0
19139,100101011000011,110111110100010,False,1.0
19140,100101011000100,110111110100110,False,1.0
19141,100101011000101,110111110100111,False,1.0
19142,100101011000110,110111110100101,False,1.0
19143,100101011000111,110111110100100,False,1.0
19144,100101011001000,110111110101100,False,1.0
19145,100101011001001,110111110101101,False,1.0
